person,credit_type,year,title,imdb_link,episode_count,add_info,year_start,year_end,keep?
Joan Cusack,actress-tt3473654,2014,Toy Story That Time Forgot,https://www.imdb.com/title/tt3473654/,0,"2014

Toy Story That Time Forgot
(TV Short)

Jessie (voice)",2014,0,keep_year
Joan Cusack,actress-tt2446040,2013,Toy Story of Terror,https://www.imdb.com/title/tt2446040/,0,"2013

Toy Story of Terror
(TV Short)

Jessie (voice)",2013,0,keep_year
Joan Cusack,actress-tt2340678,2012,Toy Story Toons: Partysaurus Rex,https://www.imdb.com/title/tt2340678/,0,"2012

Toy Story Toons: Partysaurus Rex
(Short)

Jessie (voice)",2012,0,keep_year
Joan Cusack,actress-tt2267146,2012,Kinect Rush: A Disney-Pixar Adventure,https://www.imdb.com/title/tt2267146/,0,"2012

Kinect Rush: A Disney-Pixar Adventure
(Video Game)

Jessie (English version, voice)",2012,0,keep_year
Joan Cusack,actress-tt2131554,2011,Kinect Disneyland Adventures,https://www.imdb.com/title/tt2131554/,0,"2011

Kinect Disneyland Adventures
(Video Game)

Jessie (voice)",2011,0,keep_year
Joan Cusack,actress-tt0389668,2004-2011,Peep and the Big Wide World,https://www.imdb.com/title/tt0389668/,6,"2004-2011

Peep and the Big Wide World
(TV Series short)

Narrator

- Things That Go Peep in the Night/Mud Muddle
(2011)
... Narrator (voice)


- Quack and the Amazing Sandy Magic/Duckball
(2011)
... Narrator (voice)


- Soap Opera/Diva Duck
(2011)
... Narrator (voice)


- The Road Not Taken, Part 1/The Road Not Taken/Part 2
(2011)
... Narrator (voice)


- Two's a Crowd, Part 1/Two's a Crowd, Part 2
(2011)
... Narrator (voice)





Show all 60 episodes",2004,2011,keep_year
Joan Cusack,actress-tt1305591,2011,Mars Needs Moms,https://www.imdb.com/title/tt1305591/,0,"2011

Mars Needs Moms

Mom",2011,0,keep_year
Joan Cusack,actress-tt0844993,2011,Hoodwinked Too! Hood vs. Evil,https://www.imdb.com/title/tt0844993/,0,"2011

Hoodwinked Too! Hood vs. Evil

Verushka the Witch (voice)",2011,0,keep_year
Joan Cusack,actress-tt1623789,2010,Toy Story 3: The Video Game,https://www.imdb.com/title/tt1623789/,0,"2010

Toy Story 3: The Video Game
(Video Game)

Jessie (voice)",2010,0,keep_year
Joan Cusack,actress-tt1359551,2009,Acceptance,https://www.imdb.com/title/tt1359551/,0,"2009

Acceptance
(TV Movie)

Nina",2009,0,keep_year
Joan Cusack,actress-tt1342403,2009,Toys in the Attic,https://www.imdb.com/title/tt1342403/,0,"2009

Toys in the Attic

Madam Curie (English version, voice)",2009,0,keep_year
Joan Cusack,actress-tt0846308,2008,Kit Kittredge: An American Girl,https://www.imdb.com/title/tt0846308/,0,"2008

Kit Kittredge: An American Girl

Miss Bond",2008,0,keep_year
Joan Cusack,actress-tt0884224,2008,"War, Inc.",https://www.imdb.com/title/tt0884224/,0,"2008

War, Inc.

Marsha Dillon",2008,0,keep_year
Joan Cusack,actress-tt0940907,2006,Chicken Little: Ace in Action,https://www.imdb.com/title/tt0940907/,0,"2006

Chicken Little: Ace in Action
(Video Game)

Abby Mallard (voice)",2006,0,keep_year
Joan Cusack,actress-tt0371606,2005,Chicken Little,https://www.imdb.com/title/tt0371606/,0,"2005

Chicken Little

Abby Mallard (voice)",2005,0,keep_year
Joan Cusack,actress-tt0357054,2004,The Last Shot,https://www.imdb.com/title/tt0357054/,0,"2004

The Last Shot

Fanny Nash (uncredited)",2004,0,keep_year
Joan Cusack,actress-tt0318155,2003,Looney Tunes: Back in Action,https://www.imdb.com/title/tt0318155/,0,"2003

Looney Tunes: Back in Action

Mother",2003,0,keep_year
Joan Cusack,actress-tt0329737,2002,It's a Very Merry Muppet Christmas Movie,https://www.imdb.com/title/tt0329737/,0,"2002

It's a Very Merry Muppet Christmas Movie
(TV Movie)

Rachel Bitterman",2002,0,keep_year
Joan Cusack,actress-tt0198021,2000,Where the Heart Is,https://www.imdb.com/title/tt0198021/,0,"2000

Where the Heart Is

Ruth Meyers",2000,0,keep_year
Joan Cusack,actress-tt0395789,1999/I,Toy Story 2,https://www.imdb.com/title/tt0395789/,0,"1999/I

Toy Story 2
(Video Game)

Jessie (voice)",1999,0,keep_year
Joan Cusack,actress-tt0163187,1999,Runaway Bride,https://www.imdb.com/title/tt0163187/,0,"1999

Runaway Bride

Peggy Flemming",1999,0,keep_year
Joan Cusack,actress-tt0137363,1999,Arlington Road,https://www.imdb.com/title/tt0137363/,0,"1999

Arlington Road

Cheryl Lang",1999,0,keep_year
Joan Cusack,actress-tt0120151,1997,A Smile Like Yours,https://www.imdb.com/title/tt0120151/,0,"1997

A Smile Like Yours

Nancy Tellen",1997,0,keep_year
Joan Cusack,actress-tt0117102,1996,Mr. Wrong,https://www.imdb.com/title/tt0117102/,0,"1996

Mr. Wrong

Inga Gunther",1996,0,keep_year
Joan Cusack,actress-tt0113986,1995,Nine Months,https://www.imdb.com/title/tt0113986/,0,"1995

Nine Months

Gail Dwyer",1995,0,keep_year
Joan Cusack,actress-tt0109484,1994,"Corrina, Corrina",https://www.imdb.com/title/tt0109484/,0,"1994

Corrina, Corrina

Jonesy",1994,0,keep_year
Joan Cusack,actress-tt0106220,1993,Addams Family Values,https://www.imdb.com/title/tt0106220/,0,"1993

Addams Family Values

Debbie Jellinsky",1993,0,keep_year
Joan Cusack,actress-tt0104412,1992/I,Hero,https://www.imdb.com/title/tt0104412/,0,"1992/I

Hero

Evelyn",1992,0,keep_year
Joan Cusack,actress-tt2710534,1990,Arrive Alive,https://www.imdb.com/title/tt2710534/,0,"1990

Arrive Alive

Joy",1990,0,keep_year
Joan Cusack,actress-tt0100134,1990,Men Don't Leave,https://www.imdb.com/title/tt0100134/,0,"1990

Men Don't Leave

Jody",1990,0,keep_year
Joan Cusack,actress-tt0098258,1989,Say Anything,https://www.imdb.com/title/tt0098258/,0,"1989

Say Anything

Constance Dobler (uncredited)",1989,0,keep_year
Joan Cusack,actress-tt0095593,1988,Married to the Mob,https://www.imdb.com/title/tt0095593/,0,"1988

Married to the Mob

Rose",1988,0,keep_year
Joan Cusack,actress-tt0092699,1987,Broadcast News,https://www.imdb.com/title/tt0092699/,0,"1987

Broadcast News

Blair Litton (as Joan Cusak)",1987,0,keep_year
Joan Cusack,actress-tt0072562,1985-1986,Saturday Night Live,https://www.imdb.com/title/tt0072562/,6,"1985-1986

Saturday Night Live
(TV Series)

Various / Brooke Shields / Salena / ...

- Anjelica Huston and Billy Martin/George Clinton & Parliament-Funkadelic
(1986)
... Various


- Jimmy Breslin and Marvin Hagler/Level 42/E.G. Daily
(1986)
... Jennifer Hicks


- Catherine Oxenberg and Paul Simon/Ladysmith Black Mambazo
(1986)
... Jane Fonda / Mrs. Garfunkel / Various


- Tony Danza/Laurie Anderson
(1986)
... Queen Elizabeth / Salena / Various


- Oprah Winfrey/Joe Jackson
(1986)
... Various





Show all 17 episodes",1985,1986,keep_year
Joan Cusack,actress-tt1290051,1984,All Together Now,https://www.imdb.com/title/tt1290051/,0,"1984

All Together Now
(TV Movie)

Linda Parker",1984,0,keep_year
Joan Cusack,actress-tt0085346,1983,Class,https://www.imdb.com/title/tt0085346/,0,"1983

Class

Julia",1983,0,keep_year
Joan Cusack,actress-tt0081207,1980,My Bodyguard,https://www.imdb.com/title/tt0081207/,0,"1980

My Bodyguard

Shelley",1980,0,keep_year
Joan Cusack,writer-tt0101530,1991,The Cabinet of Dr. Ramirez,https://www.imdb.com/title/tt0101530/,0,"1991

The Cabinet of Dr. Ramirez",1991,0,keep_year
Joan Cusack,self-tt11373858,2019,Voice Arts® Awards,https://www.imdb.com/title/tt11373858/,0,"2019

Voice Arts® Awards
(TV Special)

Self - Nominee",2019,0,keep_year
Joan Cusack,self-tt5152946,2015,2015 Primetime Creative Arts Emmy Awards,https://www.imdb.com/title/tt5152946/,0,"2015

2015 Primetime Creative Arts Emmy Awards
(TV Special)

Self - Winner (credit only)",2015,0,keep_year
Joan Cusack,self-tt3578798,2013,Shameless Season 3: The Many Sides of Sheila,https://www.imdb.com/title/tt3578798/,0,"2013

Shameless Season 3: The Many Sides of Sheila
(Video documentary short)

Self",2013,0,keep_year
Joan Cusack,self-tt3209318,2013,2013 Primetime Creative Arts Emmy Awards,https://www.imdb.com/title/tt3209318/,0,"2013

2013 Primetime Creative Arts Emmy Awards
(TV Special)

Self - Nominee",2013,0,keep_year
Joan Cusack,self-tt2139711,2011,Bringing Shameless to America,https://www.imdb.com/title/tt2139711/,0,"2011

Bringing Shameless to America
(Video short)

Self",2011,0,keep_year
Joan Cusack,self-tt1261356,2010,The Wendy Williams Show,https://www.imdb.com/title/tt1261356/,1,"2010

The Wendy Williams Show
(TV Series)

Self - Guest

- Episode dated 16 November 2010
(2010)
... Self - Guest",2010,0,keep_year
Joan Cusack,self-tt0842906,2010,Food Network Challenge,https://www.imdb.com/title/tt0842906/,1,"2010

Food Network Challenge
(TV Series)

Self - Judge

- Toy Story 3 Cakes
(2010)
... Self - Judge",2010,0,keep_year
Joan Cusack,self-tt1231460,2009,Late Night with Jimmy Fallon,https://www.imdb.com/title/tt1231460/,1,"2009

Late Night with Jimmy Fallon
(TV Series)

Self - Guest

- Episode dated 11 November 2009
(2009)
... Self - Guest",2009,0,keep_year
Joan Cusack,self-tt0815060,2006,Local Flavor with Joan Cusack,https://www.imdb.com/title/tt0815060/,3,"2006

Local Flavor with Joan Cusack
(TV Series)

Self - Hostess

- Spain
(2006)
... Self - Hostess


- Portugal
(2006)
... Self - Hostess


- France
(2006)
... Self - Hostess",2006,0,keep_year
Joan Cusack,self-tt0437729,2006,The Late Late Show with Craig Ferguson,https://www.imdb.com/title/tt0437729/,1,"2006

The Late Late Show with Craig Ferguson
(TV Series)

Self - Guest

- Episode #2.113
(2006)
... Self - Guest",2006,0,keep_year
Joan Cusack,self-tt0497318,2006,The 78th Annual Academy Awards,https://www.imdb.com/title/tt0497318/,0,"2006

The 78th Annual Academy Awards
(TV Special)

Abby Mallard - Presenter (voice)",2006,0,keep_year
Joan Cusack,self-tt0123366,2005,The View,https://www.imdb.com/title/tt0123366/,2,"2005

The View
(TV Series)

Self - Guest

- Episode dated 2 November 2005
(2005)
... Self - Guest


- Episode dated 9 March 2005
(2005)
... Self - Guest",2005,0,keep_year
Joan Cusack,self-tt0318220,2003,HBO First Look,https://www.imdb.com/title/tt0318220/,1,"2003

HBO First Look
(TV Series documentary short)

Self

- Looney Tunes: Back in Action
(2003)
... Self",2003,0,keep_year
Joan Cusack,self-tt1244856,2003,Inside Pepe's Studio: Hosted by Pepe the King Prawn,https://www.imdb.com/title/tt1244856/,0,"2003

Inside Pepe's Studio: Hosted by Pepe the King Prawn
(Video short)

Self / Rachel Bitterman (uncredited)",2003,0,keep_year
Joan Cusack,self-tt0106053,1993-2001,Late Show with David Letterman,https://www.imdb.com/title/tt0106053/,4,"1993-2001

Late Show with David Letterman
(TV Series)

Self - Guest

- Episode dated 4 May 2001
(2001)
... Self - Guest


- Episode dated 2 March 1998
(1998)
... Self - Guest


- Episode dated 9 September 1997
(1997)
... Self - Guest


- Episode dated 19 November 1993
(1993)
... Self - Guest",1993,2001,keep_year
Joan Cusack,self-tt0103569,1992-2001,The Tonight Show with Jay Leno,https://www.imdb.com/title/tt0103569/,3,"1992-2001

The Tonight Show with Jay Leno
(TV Series)

Self - Guest

- Episode #9.60
(2001)
... Self - Guest


- Episode #5.162
(1997)
... Self - Guest


- Episode #1.142
(1992)
... Self - Guest",1992,2001,keep_year
Joan Cusack,self-tt15101486,1999,Andi Meets...,https://www.imdb.com/title/tt15101486/,1,"1999

Andi Meets...
(TV Series documentary)

Self

- Toy Story 2
(1999)
... Self",1999,0,keep_year
Joan Cusack,self-tt0284808,1998,The 70th Annual Academy Awards,https://www.imdb.com/title/tt0284808/,0,"1998

The 70th Annual Academy Awards
(TV Special)

Self - Nominee",1998,0,keep_year
Joan Cusack,self-tt0859588,1998,The 55th Annual Golden Globe Awards 1998,https://www.imdb.com/title/tt0859588/,0,"1998

The 55th Annual Golden Globe Awards 1998
(TV Special)

Self - Nominee",1998,0,keep_year
Joan Cusack,self-tt0353140,1989,The 61st Annual Academy Awards,https://www.imdb.com/title/tt0353140/,0,"1989

The 61st Annual Academy Awards
(TV Special)

Self - Nominee",1989,0,keep_year
Joan Cusack,self-tt0072562,1986,Saturday Night Live,https://www.imdb.com/title/tt0072562/,1,"1986

Saturday Night Live
(TV Series)

Self / Various

- George Wendt and Francis Ford Coppola/Philip Glass
(1986)
... Self / Various",1986,0,keep_year
Joan Cusack,actress-tt4729430,2019,Klaus,https://www.imdb.com/title/tt4729430/,0,"2019

Klaus

Mrs. Krum (voice)",2019,0,keep_year
Joan Cusack,actress-tt3952774,2016-2019,The Stinky & Dirty Show,https://www.imdb.com/title/tt3952774/,6,"2016-2019

The Stinky & Dirty Show
(TV Series)

Red

- Soap Opera/Rock and Rollin
(2019)
... Red


- The Never Ending Race/Unburied Treasure
(2019)
... Red


- Lunch Spot/No Rest For Red
(2018)
... Red


- Love Notes/Love is in the Air
(2018)
... Red (voice)


- Tree Amigos/Tower Topper
(2017)
... Red (voice)





Show all 8 episodes",2016,2019,keep_year
Joan Cusack,actress-tt4834206,2017-2019,A Series of Unfortunate Events,https://www.imdb.com/title/tt4834206/,4,"2017-2019

A Series of Unfortunate Events
(TV Series)

Justice Strauss

- Penultimate Peril: Part 2
(2019)
... Justice Strauss


- Penultimate Peril: Part 1
(2019)
... Justice Strauss


- The Bad Beginning: Part Two
(2017)
... Justice Strauss


- The Bad Beginning: Part One
(2017)
... Justice Strauss",2017,2019,keep_year
Joan Cusack,actress-tt7370936,2017,The Christmas Train,https://www.imdb.com/title/tt7370936/,0,"2017

The Christmas Train
(TV Movie)

Agnes",2017,0,keep_year
Joan Cusack,actress-tt2334871,2017,Snatched,https://www.imdb.com/title/tt2334871/,0,"2017

Snatched

Barb",2017,0,keep_year
Joan Cusack,actress-tt0397306,2016,American Dad!,https://www.imdb.com/title/tt0397306/,1,"2016

American Dad!
(TV Series)

Widow Support Group Leader

- Widow's Pique
(2016)
... Widow Support Group Leader (voice)",2016,0,keep_year
Joan Cusack,actress-tt1817771,2015,Freaks of Nature,https://www.imdb.com/title/tt1817771/,0,"2015

Freaks of Nature

Peg Parker",2015,0,keep_year
Joan Cusack,actress-tt3416744,2015,The End of the Tour,https://www.imdb.com/title/tt3416744/,0,"2015

The End of the Tour

Patty",2015,0,keep_year
Joan Cusack,actress-tt2788716,2014,Welcome to Me,https://www.imdb.com/title/tt2788716/,0,"2014

Welcome to Me

Dawn Hurley",2014,0,keep_year
Joan Cusack,actress-tt0386676,2013,The Office,https://www.imdb.com/title/tt0386676/,1,"2013

The Office
(TV Series)

Erin's Biological Mother

- Finale
(2013)
... Erin's Biological Mother",2013,0,keep_year
Joan Cusack,actress-tt1659337,2012,The Perks of Being a Wallflower,https://www.imdb.com/title/tt1659337/,0,"2012

The Perks of Being a Wallflower

Dr. Burton",2012,0,keep_year
Joan Cusack,actress-tt2033372,2011,Toy Story Toons: Small Fry,https://www.imdb.com/title/tt2033372/,0,"2011

Toy Story Toons: Small Fry
(Short)

Jessie (voice)",2011,0,keep_year
Joan Cusack,actress-tt1430607,2011,Arthur Christmas,https://www.imdb.com/title/tt1430607/,0,"2011

Arthur Christmas

Lead Elf (voice)",2011,0,keep_year
Joan Cusack,actress-tt1850374,2011,Toy Story Toons: Hawaiian Vacation,https://www.imdb.com/title/tt1850374/,0,"2011

Toy Story Toons: Hawaiian Vacation
(Short)

Jessie (voice)",2011,0,keep_year
Joan Cusack,actress-tt0852863,2011,Phineas and Ferb,https://www.imdb.com/title/tt0852863/,1,"2011

Phineas and Ferb
(TV Series short)

Glenda Wilkins

- Run, Candace, Run/Last Train to Bustville
(2011)
... Glenda Wilkins (voice)",2011,0,keep_year
Joan Cusack,actress-tt0203259,2010,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,1,"2010

Law & Order: Special Victims Unit
(TV Series)

Pamela Burton

- Locum
(2010)
... Pamela Burton",2010,0,keep_year
Joan Cusack,actress-tt0435761,2010,Toy Story 3,https://www.imdb.com/title/tt0435761/,0,"2010

Toy Story 3

Jessie (voice)",2010,0,keep_year
Joan Cusack,actress-tt1078588,2009,My Sister's Keeper,https://www.imdb.com/title/tt1078588/,0,"2009

My Sister's Keeper

Judge De Salvo",2009,0,keep_year
Joan Cusack,actress-tt1093908,2009,Confessions of a Shopaholic,https://www.imdb.com/title/tt1093908/,0,"2009

Confessions of a Shopaholic

Jane Bloomwood",2009,0,keep_year
Joan Cusack,actress-tt3172690,2008,Toy Story Midway Mania!,https://www.imdb.com/title/tt3172690/,0,"2008

Toy Story Midway Mania!
(Short)

Jessie (voice)",2008,0,keep_year
Joan Cusack,actress-tt0415965,2007,Martian Child,https://www.imdb.com/title/tt0415965/,0,"2007

Martian Child

Liz",2007,0,keep_year
Joan Cusack,actress-tt0436331,2006,Friends with Money,https://www.imdb.com/title/tt0436331/,0,"2006

Friends with Money

Franny",2006,0,keep_year
Joan Cusack,actress-tt0396652,2005,Ice Princess,https://www.imdb.com/title/tt0396652/,0,"2005

Ice Princess

Joan Carlyle",2005,0,keep_year
Joan Cusack,actress-tt0350028,2004,Raising Helen,https://www.imdb.com/title/tt0350028/,0,"2004

Raising Helen

Jenny Portman",2004,0,keep_year
Joan Cusack,actress-tt0332379,2003,School of Rock,https://www.imdb.com/title/tt0332379/,0,"2003

School of Rock

Rosalie Mullins",2003,0,keep_year
Joan Cusack,actress-tt0278255,2000-2001,What About Joan,https://www.imdb.com/title/tt0278255/,6,"2000-2001

What About Joan
(TV Series)

Joan Gallagher

- The Curse of the Sweater
(2001)
... Joan Gallagher


- Mr. Roboto
(2001)
... Joan Gallagher


- Joan Sets Up Alice
(2001)
... Joan Gallagher


- Jake's Dilemma
(2001)
... Joan Gallagher


- It's a Mad, Mad, Mad, Mad Joan
(2001)
... Joan Gallagher





Show all 21 episodes",2000,2001,keep_year
Joan Cusack,actress-tt0146882,2000,High Fidelity,https://www.imdb.com/title/tt0146882/,0,"2000

High Fidelity

Liz",2000,0,keep_year
Joan Cusack,actress-tt0120363,1999,Toy Story 2,https://www.imdb.com/title/tt0120363/,0,"1999

Toy Story 2

Jessie (voice)",1999,0,keep_year
Joan Cusack,actress-tt0150216,1999,Cradle Will Rock,https://www.imdb.com/title/tt0150216/,0,"1999

Cradle Will Rock

Hazel Huffman",1999,0,keep_year
Joan Cusack,actress-tt0119360,1997,In & Out,https://www.imdb.com/title/tt0119360/,0,"1997

In & Out

Emily Montgomery",1997,0,keep_year
Joan Cusack,actress-tt0119229,1997,Grosse Pointe Blank,https://www.imdb.com/title/tt0119229/,0,"1997

Grosse Pointe Blank

Marcella",1997,0,keep_year
Joan Cusack,actress-tt0118001,1995,Two Much,https://www.imdb.com/title/tt0118001/,0,"1995

Two Much

Gloria",1995,0,keep_year
Joan Cusack,actress-tt0159876,1994,Great Performances,https://www.imdb.com/title/tt0159876/,1,"1994

Great Performances
(TV Series)

Annie

- Paddy Chayefsky's 'The Mother'
(1994)
... Annie",1994,0,keep_year
Joan Cusack,actress-tt0108868,1994,Mrs. Piggle-Wiggle,https://www.imdb.com/title/tt0108868/,2,"1994

Mrs. Piggle-Wiggle
(TV Series)

Mrs. Bean

- The Radish Cure
(1994)
... Mrs. Bean


- The Pet Forgetters Cure
(1994)
... Mrs. Bean",1994,0,keep_year
Joan Cusack,actress-tt0105629,1992,Toys,https://www.imdb.com/title/tt0105629/,0,"1992

Toys

Alsatia Zevo",1992,0,keep_year
Joan Cusack,actress-tt0101530,1991,The Cabinet of Dr. Ramirez,https://www.imdb.com/title/tt0101530/,0,"1991

The Cabinet of Dr. Ramirez

Cathy",1991,0,keep_year
Joan Cusack,actress-tt0100212,1990/I,My Blue Heaven,https://www.imdb.com/title/tt0100212/,0,"1990/I

My Blue Heaven

Hannah Stubbs",1990,0,keep_year
Joan Cusack,actress-tt9686492,1989,Carly Simon: Let the River Run,https://www.imdb.com/title/tt9686492/,0,"1989

Carly Simon: Let the River Run
(Video short)

Joan Cusack",1989,0,keep_year
